,Product Link,Product Name,image,Star Rating,review_count,Price,Stock Status,Brand,Unit_Size,Sku,Description,Details
53,https://www.dollargeneral.com/p/artskills-crafter-s-closet-medium-craft-pins/672125064931,Artskills Crafter'S Closet Medium Craft Pins,https://dggo.dollargeneral.com/images/22/75/22750701_0.jpg,0.0,Number of Reviews is not available,$1.00,1 in stock at,Artskills,20.0 each,22750701,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '20.0 each', 'SKU': '22750701'}"
54,https://www.dollargeneral.com/p/scent-happy-body-scrub-sugar-dream-oz-/811170039444,"Scent Happy Body Scrub, Sugar Dream, 10 Oz.",https://dggo.dollargeneral.com/images/30/80/30805802_0.jpg,5.0,1 ,$3.50,2 in stock at,Scent Happy,10.0 ounce,30805801,"['Treat yourself to an indulgent recipe of cozy vanilla, savory almond and brown sugar.Smells likeFreshly baked sugar cookies', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '10.0 ounce', 'SKU': '30805801'}"
55,https://www.dollargeneral.com/p/sierra-razor-handle-cartridges/842424004178,Sierra Razor Handle & Cartridges,https://dggo.dollargeneral.com/images/24/14/24147901_0.jpg,3.6,27 ,$7.25,Out of stock at,Sierra,2.0 each,24147901,"['Shaving system for women', 'Lubricating Strip: Triple formula lubricating strip moisturizes, calms and protects even the most sensitive skin. ', '5 Blades-Results-Driven: 5 fine blades on a pivoting easy-to-rinse cartridge offers the closest and smoothest shave. ', 'Venetian Flow: A pivoting easy-to-rinse head offers the closest and smoothest shave while increasing blade life.', '<']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Sierra', 'Unit Size': '2.0 each', 'SKU': '24147901'}"
56,https://www.dollargeneral.com/p/neutrogena-hydro-boost-hydrating-hydrogel-face-mask/70501154205,Neutrogena Hydro Boost Hydrating 100% Hydrogel Face Mask,https://dggo.dollargeneral.com/images/20/77/20771101_0.jpg,4.6,12793 ,$3.25,3 in stock at,Neutrogena,1.0 each,20771101,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Neutrogena', 'Unit Size': '1.0 each', 'SKU': '20771101'}"
57,https://www.dollargeneral.com/p/bodycology-coconut-hibiscus-fragrance-mist-fl-oz/885645034012,"Bodycology Coconut Hibiscus Fragrance Mist, 8 Fl Oz",https://dggo.dollargeneral.com/images/30/80/30800101_0.jpg,0.0,Number of Reviews is not available,$4.35,3 in stock at,Brand Description not available,8.0 ounce,30800101,"['For a splash of fragrance, spritz lightly on wrists, neck and shoulders or for all-over freshness, spray in to the air and let the fine mist gently surround you.', ""You may also like Bodycology's other great scents! Bodycology offers a selection of beautiful scents suitable for everyday or special occasions."", 'EXOTIC & ENTICING SCENT: A combination of']","{'Available': 'In Store, DG Pickup', 'Unit Size': '8.0 ounce', 'SKU': '30800101'}"
58,https://www.dollargeneral.com/p/scent-happy-body-scrub-summer-berry-oz-/811170039475,"Scent Happy Body Scrub, Summer Berry, 10 Oz.",https://dggo.dollargeneral.com/images/30/80/30804302_0.jpg,2.0,2 ,$3.50,10 in stock at,Scent Happy,10.0 ounce,30804301,"['Soak up the scent of picnic season with a sparkling berry medley topped with crisp summer sunshine.Smells like...Ripe berries at the farmers market.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '10.0 ounce', 'SKU': '30804301'}"
59,https://www.dollargeneral.com/p/scent-happy-body-scrub-coconut-coast-oz-/811170039468,"Scent Happy Body Scrub, Coconut Coast, 10 Oz.",https://dggo.dollargeneral.com/images/30/80/30801502_0.jpg,4.0,1 ,$3.50,10 in stock at,Scent Happy,10.0 ounce,30801501,"['Dive in to an ocean front blend of creamy coconut & crisp sea salt spray.Smells like...Vacation, tan lines and good times.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '10.0 ounce', 'SKU': '30801501'}"
60,https://www.dollargeneral.com/p/scent-happy-body-wash-summer-berry-oz/811170039529,"Scent Happy Body Wash Summer Berry, 13 Oz",https://dggo.dollargeneral.com/images/30/80/30807802_0.jpg,5.0,1 ,$3.50,5 in stock at,Scent Happy,13.0 ounce,30807801,"['Soak up the scent of picnic season with a sparkling berry medley topped with crisp summer sunshine.Smells like...Ripe berries at the farmers market.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30807801'}"
61,https://www.dollargeneral.com/p/artskills-crafter-s-closet-alphabet-bead-kit/672125069295,Artskills Crafter'S Closet Alphabet Bead Kit,https://dggo.dollargeneral.com/images/24/48/24482401_0.jpg,0.0,Number of Reviews is not available,$4.50,3 in stock at,Artskills,1.0 each,24482401,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '1.0 each', 'SKU': '24482401'}"
62,https://www.dollargeneral.com/p/scent-happy-body-lotion-coconut-coast-oz/811170039413,"Scent Happy Body Lotion Coconut Coast, 10 Oz",https://dggo.dollargeneral.com/images/30/78/30785502_0.jpg,2.5,4 ,$3.35,7 in stock at,Scent Happy,13.0 ounce,30785501,"['Scent Happy Body Lotion soothes and moisturizes dry skin with Shea Butter and Aloe Vera in a lightweight, quick absorbing formula. Apply generously and evenly over skin. Repeat as desired.', 'Dive in to an ocean front blend of creamy coconut & crisp sea salt spray.Smells like...Vacation, tan lines and go']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30785501'}"
63,https://www.dollargeneral.com/p/scent-happy-fragrance-mist-summer-berry-fl-oz-/811170039376,"Scent Happy Fragrance Mist, Summer Berry, 8 Fl. Oz.",https://dggo.dollargeneral.com/images/30/81/30812302_0.jpg,5.0,1 ,$3.35,6 in stock at,Scent Happy,8.0 ounce,30812301,"['Soak up the scent of picnic season with a sparkling berry medley topped with crisp summer sunshine.Smells like...Ripe berries at the farmers market.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '8.0 ounce', 'SKU': '30812301'}"
64,https://www.dollargeneral.com/p/mini-crafts-canvas-easel---assorted/810031953141,Mini Crafts Canvas & Easel - Assorted,https://dggo.dollargeneral.com/images/27/04/27047201_0.jpg,0.0,Number of Reviews is not available,$4.50,8 in stock at,Brand Description not available,1.0 each,27047201,"['Available in Assorted Designs: Butterflies, Day Dream Rainbow, Flowers', 'Comes with a Miniature Canvas & Easel', 'Color however you like: Use paints, markers & more!']","{'Available': 'In Store, DG Pickup', 'Unit Size': '1.0 each', 'SKU': '27047201'}"
65,https://www.dollargeneral.com/p/crafter-s-closet-color-in-wood-heart-ornament/810031953424,Crafter'S Closet Color-In Wood Heart Ornament,https://dggo.dollargeneral.com/images/27/04/27048101_0.jpg,0.0,Number of Reviews is not available,$4.50,1 in stock at,Brand Description not available,1.0 each,27048101,"['Hanging Wood Heart with ""LOVE"" Design!', 'Color however you like: Use paints, markers & more!', 'Have fun & make art to decorate with!']","{'Available': 'In Store, DG Pickup', 'Unit Size': '1.0 each', 'SKU': '27048101'}"
66,https://www.dollargeneral.com/p/artskills-neon-construction-paper-ct/672125058107,"Artskills Neon Construction Paper, 10 Ct",https://dggo.dollargeneral.com/images/13/84/13847902_0.jpg,5.0,1 ,$2.00,2 in stock at,Artskills,10.0 each,13847902,"['Brightly colored sheets', '9 in x 12 in', 'Acid-free to keep your projects looking their best']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '10.0 each', 'SKU': '13847902'}"
67,https://www.dollargeneral.com/p/artskills-crafters-closet-acrylic-paint-silver-green/672125036594,Artskills Crafters Closet Acrylic Paint Silver/Green,https://dggo.dollargeneral.com/images/16/58/16586101_0.jpg,0.0,Number of Reviews is not available,$1.00,2 in stock at,Artskills,1.96 ounce,16586101,"['Silver & Green assorted paints', 'Add color to any craft']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '1.96 ounce', 'SKU': '16586101'}"
68,https://www.dollargeneral.com/p/root-to-end-volumizing-shampoo-fl-oz/840797143302,"Root To End Volumizing Shampoo, 13 Fl Oz",https://dggo.dollargeneral.com/images/27/65/27654901_0.jpg,4.4,84 ,$5.00,3 in stock at,root to end,13.0 ounce,27654901,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'root to end', 'Unit Size': '13.0 ounce', 'SKU': '27654901'}"
69,https://www.dollargeneral.com/p/sierra-pink-razor-handle-cartridges/842424004307,Sierra Pink Razor Handle & Cartridges,https://dggo.dollargeneral.com/images/27/37/27378601_0.jpg,5.0,1 ,$7.25,2 in stock at,Sierra,2.0 each,27378601,"['Shaving system for women', 'Lubricating Strip: Triple formula lubricating strip moisturizes, calms and protects even the most sensitive skin. ', '5 Blades-Results-Driven: 5 fine blades on a pivoting easy-to-rinse cartridge offers the closest and smoothest shave. ', 'Venetian Flow: A pivoting easy-to-rinse head offers the closest and smoothest shave while increasing blade life.', '<']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Sierra', 'Unit Size': '2.0 each', 'SKU': '27378601'}"
70,https://www.dollargeneral.com/p/root-to-end-volumizing-conditioner-fl-oz/840797143319,"Root To End Volumizing Conditioner, 13 Fl Oz",https://dggo.dollargeneral.com/images/27/65/27655701_0.jpg,4.4,84 ,$5.00,1 in stock at,root to end,13.0 ounce,27655701,['De'],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'root to end', 'Unit Size': '13.0 ounce', 'SKU': '27655701'}"
71,https://www.dollargeneral.com/p/l-a-colors-lip-oil---sweetie/81555784416,L. A. Colors Lip Oil - Sweetie,https://dggo.dollargeneral.com/images/30/63/30633501_0.jpg,0.0,Number of Reviews is not available,"$2.00
reg $2.25",Out of stock at,LA Colors,1.0 each,30633501,"['Light candy scent', 'Infused with gold flakes for shine', 'Added Vitamin E leaves lips feeling soft & supple']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'LA Colors', 'Unit Size': '1.0 each', 'SKU': '30633501'}"
72,https://www.dollargeneral.com/p/freeman-flirty-feet-foot-mask/79625427776,Freeman Flirty Feet Foot Mask,https://dggo.dollargeneral.com/images/31/17/31175801_0.jpg,0.0,Number of Reviews is not available,$3.35,Out of stock at,Freeman,1.0 each,31175801,"['Kit makes a great gift for women, teens or someone special!', 'Coconut Oil and Mint extract work together to hydrate and refresh skin for softer, rejuvenated feet', 'At Freeman Beauty, we believe in loving your body naturally. We are proud to be free of hars']","{'Available': 'In Store', 'Brand Description': 'Freeman', 'Unit Size': '1.0 each', 'SKU': '31175801'}"
73,https://www.dollargeneral.com/p/crafter-s-closet-self-stick-gems---pink-red-ct/810031953271,"Crafter'S Closet Self-Stick Gems - Pink & Red, 30 Ct",https://dggo.dollargeneral.com/images/27/04/27045501_0.jpg,0.0,Number of Reviews is not available,$1.00,3 in stock at,Brand Description not available,30.0 each,27045501,"['Pink, Red & Clear Self-Stick Gems', 'Perfect for Decorating & Crafts!', '30 Sticker Gems per Pack!', 'Ages 3+', 'Pink, Red & Clear Self-Stick Gems', 'Perfect for Decorating & Crafts!', '30 Sticker Gems per Pack!', 'Ages 3+']","{'Available': 'In Store, DG Pickup', 'Unit Size': '30.0 each', 'SKU': '27045501'}"
74,https://www.dollargeneral.com/p/artskills-crafter-s-closet-multi-colored-cardstock---in-x-in-sheets/672125065075,"Artskills Crafter'S Closet Multi Colored Cardstock, 100 - 6 In X 6 In Sheets",https://dggo.dollargeneral.com/images/22/74/22741802_0.jpg,0.0,Number of Reviews is not available,$5.50,Out of stock at,Artskills,100.0 each,22741801,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '100.0 each', 'SKU': '22741801'}"
75,https://www.dollargeneral.com/p/kiss-sculpted-neon-nails-ct/731509872101,"Kiss Sculpted Neon Nails, 24 Ct",https://dggo.dollargeneral.com/images/30/59/30599601_0.jpg,4.9,8 ,$4.35,3 in stock at,KISS,1.0 each,30599601,"['Sculpted volume & shape', 'Durable & flexible nails']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'KISS', 'Unit Size': '1.0 each', 'SKU': '30599601'}"
76,https://www.dollargeneral.com/p/sheamoisture-african-black-soap-clarifying-mud-mask-oz/764302270720,"Sheamoisture African Black Soap Clarifying Mud Mask, 0.5 Oz",https://dggo.dollargeneral.com/images/34/14/34141501_0.jpg,0.0,Number of Reviews is not available,$3.50,8 in stock at,SheaMoisture,0.5 ounce,34141501,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'SheaMoisture', 'Unit Size': '0.5 ounce', 'SKU': '34141501'}"
77,https://www.dollargeneral.com/p/starbucks-frappuccino-mocha-chilled-coffee-drink-fl-oz-bottle/12000004520,Starbucks Frappuccino Mocha Chilled Coffee Drink 13.7 Fl Oz Bottle,https://dggo.dollargeneral.com/images/12/04/12040801_0.jpg,5.0,1 ,$3.50,20 in stock at,Starbucks,13.7 ounce,12040801,"['Key Features:', 'A creamy blend of the finest Arabica coffee and milk, swirled together with our indulgent and chocolaty mocha', 'Fulfill your coffee daydream', 'A delicious treat for on the go', 'Ingredients: Brewed Starbucks Coffee (Water, Coffee), Reduced-Fat Milk, Sugar, Coc']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Starbucks', 'Unit Size': '13.7 ounce', 'SKU': '12040801'}"
78,https://www.dollargeneral.com/p/smithfield-hometown-original-naturally-hardwood-smoked-bacon-oz-pack/70800041466,"Smithfield® Hometown Original Naturally Hardwood Smoked Bacon, 12 Oz. Pack",https://dggo.dollargeneral.com/images/02/72/02720601_0.jpg,0.0,Number of Reviews is not available,$5.50,16 in stock at,Brand Description not available,12.0 ounce,02720601,[],"{'Available': 'In Store', 'Unit Size': '12.0 ounce', 'SKU': '02720601'}"
79,https://www.dollargeneral.com/p/starbucks-frappucino-caramel-chilled-coffee-drink-fl-oz-glass-bottle/12000016721,Starbucks Frappucino Caramel Chilled Coffee Drink 13.7 Fl Oz Glass Bottle,https://dggo.dollargeneral.com/images/15/31/15311101_0.jpg,4.0,1 ,$3.50,20 in stock at,Starbucks,13.7 ounce,15311101,"['Key Features:', 'A delicious treat for on the go', 'Caramel flavor', 'Fulfill your coffee daydream', 'Ingredients: Brewed Starbucks Coffee (Water, Coffee), Reduced-Fat Milk, Sugar, Maltodextrin, Natural and Artificial Flavor, Pectin, As']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Starbucks', 'Unit Size': '13.7 ounce', 'SKU': '15311101'}"
80,https://www.dollargeneral.com/p/banquet-brown-n-serve-vermont-maple-fully-cooked-sausage-links-frozen-meat-count-oz/31000184544,"Banquet Brown N Serve Vermont Maple Fully Cooked Sausage Links, Frozen Meat, 10 Count, 6.4 Oz",https://dggo.dollargeneral.com/images/11/54/11547101_0.jpg,4.6,11 ,$2.50,14 in stock at,Banquet,6.4 ounce,11547101,[],"{'Available': 'In Store', 'Brand Description': 'Banquet', 'Unit Size': '6.4 ounce', 'SKU': '11547101'}"
81,https://www.dollargeneral.com/p/clover-valley-eggs-large-grade-a-dozen/77438599024,"Clover Valley Eggs Large Grade A, Dozen",https://dggo.dollargeneral.com/images/11/39/11390401_0.jpg,0.0,Number of Reviews is not available,$1.75,44 in stock at,Clover Valley,12.0 each,11390401,[],"{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '12.0 each', 'SKU': '11390401'}"
82,https://www.dollargeneral.com/p/smithfield-naturally-applewood-smoked-bacon-thick-cut-gluten-free-ready-to-cook-made-with-sea-salt-ounces/70800941469,"Smithfield Naturally Applewood Smoked Bacon, Thick Cut, Gluten Free, Ready To Cook, Made With Sea Salt, 12 Ounces",https://dggo.dollargeneral.com/images/16/11/16117101_0.jpg,4.8,68 ,$5.50,11 in stock at,Smithfield,12.0 ounce,16117101,"['A Flavorful Favorite - There is nothing artificial about our naturally, hickory smoked meat. It is minimally processed, and smoked and cured to perfection; making it a mouth-watering choice for any occasion. ']","{'Available': 'In Store', 'Brand Description': 'Smithfield', 'Unit Size': '12.0 ounce', 'SKU': '16117101'}"
83,https://www.dollargeneral.com/p/mounds-dark-chocolate-and-coconut-snack-size-candy-ct/34000013142,"Mounds Dark Chocolate And Coconut Snack Size Candy, 5 Ct",https://dggo.dollargeneral.com/images/00/76/00768802_0.jpg,4.4,14 ,$1.25,35 in stock at,Mounds,5.0 each,00768802,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Mounds', 'Unit Size': '5.0 each', 'SKU': '00768802'}"
84,https://www.dollargeneral.com/p/hershey-s-xl-special-dark-bar-oz-/34000174140,"Hershey'S Xl Special Dark Bar, 4.25 Oz",https://dggo.dollargeneral.com/images/00/76/00768301_0.jpg,4.7,437 ,$2.45,22 in stock at,Hersheys,4.25 ounce,00768301,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Hersheys', 'Unit Size': '4.25 ounce', 'SKU': '00768301'}"
85,https://www.dollargeneral.com/p/kellogg-s-eggo-homestyle-waffles-oz/38000140457,"Kellogg'S Eggo Homestyle Waffles, 12.3 Oz",https://dggo.dollargeneral.com/images/02/86/02865701_0.jpg,4.3,566 ,$3.50,8 in stock at,Kelloggs,12.3 ounce,02865701,[],"{'Available': 'In Store', 'Brand Description': 'Kelloggs', 'Unit Size': '12.3 ounce', 'SKU': '02865701'}"
86,https://www.dollargeneral.com/p/hershey-s-milk-chocolate-kisses-oz/34000140626,"Hershey'S Milk Chocolate Kisses, 8.4oz",https://dggo.dollargeneral.com/images/22/53/22538501_0.jpg,3.5,2 ,$3.75,2 in stock at,Hersheys,8.4 ounce,22538501,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Hersheys', 'Unit Size': '8.4 ounce', 'SKU': '22538501'}"
87,https://www.dollargeneral.com/p/clover-valley-unsalted-butter-oz-/79176008165,Clover Valley Unsalted Butter 16 Oz.,https://dggo.dollargeneral.com/images/13/36/13365501_0.jpg,0.0,Number of Reviews is not available,$4.75,2 in stock at,Clover Valley,16.0 ounce,13365501,['Packaging may vary from images shown.'],"{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '16.0 ounce', 'SKU': '13365501'}"
88,https://www.dollargeneral.com/p/welch-s-jelly-concord-grape-oz/41800501502,"Welch'S Jelly Concord Grape, 30 Oz",https://dggo.dollargeneral.com/images/00/86/00869504_0.jpeg,5.0,4 ,$3.00,5 in stock at,Welchs,30.0 ounce,00869504,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Welchs', 'Unit Size': '30.0 ounce', 'SKU': '00869504'}"
89,https://www.dollargeneral.com/p/sweet-smiles-yogurt-covered-pretzels-oz-/77232136418,"Sweet Smiles Yogurt Covered Pretzels, 3.25 Oz.",https://dggo.dollargeneral.com/images/20/73/20738801_0.jpg,4.0,8 ,$1.00,4 in stock at,Sweet Smiles,3.25 ounce,20738801,['Packaging may vary from images shown.'],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Sweet Smiles', 'Unit Size': '3.25 ounce', 'SKU': '20738801'}"
90,https://www.dollargeneral.com/p/simply-orange-pulp-free-juice-bottle-fl-oz/25000100000,"Simply Orange Pulp Free Juice Bottle, 52 Fl Oz",https://dggo.dollargeneral.com/images/22/67/22677201_0.jpg,4.8,843 ,$4.50,10 in stock at,Brand Description not available,52.0 ounce,22677201,"['Simple ingredients and the Simply œFresh Taste Guarantee make for a refreshing, non-GMO orange juice you can enjoy with breakfast, lunch or any time in between. Simply Orange is 100% pure-squeezed pasteurized orange juice”everything you love with the addition of calcium and vita']","{'Available': 'In Store', 'Unit Size': '52.0 ounce', 'SKU': '22677201'}"
91,https://www.dollargeneral.com/p/kellogg-s-eggo-blueberry-waffles-oz/38000152474,"Kellogg'S Eggo Blueberry Waffles, 12.3 Oz",https://dggo.dollargeneral.com/images/02/94/02942301_0.jpg,4.8,278 ,$3.50,9 in stock at,Kelloggs,12.3 ounce,02942301,[],"{'Available': 'In Store', 'Brand Description': 'Kelloggs', 'Unit Size': '12.3 ounce', 'SKU': '02942301'}"
92,https://www.dollargeneral.com/p/welch-s-strawberry-kiwi-cocktail-juice-fl-oz-/41800201303,"Welch'S Strawberry Kiwi Cocktail Juice, 64 Fl. Oz.",https://dggo.dollargeneral.com/images/12/18/12185101_0.jpg,0.0,Number of Reviews is not available,$3.50,5 in stock at,Welchs,64.0 ounce,12185101,"['Strawberry, kiwi, and more come together in a blended juice cocktail', 'Gives 100% vitamin C', 'No artificial flavors, red 40, or preservatives', 'Perfect on-the-go size']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Welchs', 'Unit Size': '64.0 ounce', 'SKU': '12185101'}"
93,https://www.dollargeneral.com/p/clover-valley-salted-butter-oz-/79176008158,"Clover Valley Salted Butter, 16 Oz.",https://dggo.dollargeneral.com/images/02/47/02472201_0.jpg,4.8,4 ,$4.75,5 in stock at,Clover Valley,16.0 ounce,02472201,"['Salted', 'Packaging may vary from imgaes shown.']","{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '16.0 ounce', 'SKU': '02472201'}"
94,https://www.dollargeneral.com/p/clover-valley-cage-free-grade-a-large-white-eggs-ct/77438599239,"Clover Valley Cage Free Grade A Large White Eggs, 12 Ct",https://dggo.dollargeneral.com/images/30/92/30925501_0.jpg,0.0,Number of Reviews is not available,$2.50,Out of stock at,Clover Valley,12.0 each,30925501,"['1 dozen Large White Eggs', 'Cage-free', 'Grade A', 'Carton is recycable']","{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '12.0 each', 'SKU': '30925501'}"
95,https://www.dollargeneral.com/p/russell-stover-pecan-delight-sugar-free-oz-/77260096906,"Russell Stover Pecan Delight Sugar Free, 2.4oz.",https://dggo.dollargeneral.com/images/00/76/00766004_0.jpg,0.0,Number of Reviews is not available,$2.50,8 in stock at,Russell Stover,2.4 ounce,00766004,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Russell Stover', 'Unit Size': '2.4 ounce', 'SKU': '00766004'}"
96,https://www.dollargeneral.com/p/clover-valley-sharp-cheddar-shredded-cheese-oz-/71505009737,"Clover Valley Sharp Cheddar Shredded Cheese, 8 Oz.",https://dggo.dollargeneral.com/images/11/92/11926901_0.jpg,0.0,Number of Reviews is not available,$3.00,1 in stock at,Clover Valley,8.0 ounce,11926901,"['Fancy Shredded', '8 Ounces', 'Packaging may vary from images shown.']","{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '8.0 ounce', 'SKU': '11926901'}"
97,https://www.dollargeneral.com/p/clover-valley-chocolate-milk-gallon/70744009942,"Clover Valley 1% Chocolate Milk, .5 Gallon",https://dggo.dollargeneral.com/images/27/86/27863201_0.jpg,0.0,Number of Reviews is not available,$2.95,6 in stock at,Brand Description not available,64.0 ounce,27863201,[],"{'Available': 'In Store', 'Unit Size': '64.0 ounce', 'SKU': '27863201'}"
98,https://www.dollargeneral.com/p/starbucks-frappuccino-vanilla-chilled-coffee-drink-fl-oz-bottle/12000813313,Starbucks Frappuccino Vanilla Chilled Coffee Drink 13.7 Fl Oz Bottle,https://dggo.dollargeneral.com/images/12/04/12040501_0.jpg,5.0,1 ,$3.50,20 in stock at,Starbucks,13.7 ounce,12040501,"['Key Features:', 'A creamy blend of coffee and milk, mixed with divine vanilla flavor', 'Fulfill your coffee daydream', 'A delicious treat for on the go', 'Ingredients: Brewed Starbucks Coffee (Water, Coffee), Reduced-Fat Milk, Sugar, Maltodextrin, Pectin, Natural Flavo']","{'Available': 'In Store', 'Brand Description': 'Starbucks', 'Unit Size': '13.7 ounce', 'SKU': '12040501'}"
99,https://www.dollargeneral.com/p/clover-valley-donut-shop-coffee-single-serve-cups-ct-/21600104080,"Clover Valley Donut Shop Coffee Single Serve Cups, 24 Ct.",https://dggo.dollargeneral.com/images/17/71/17711201_0.jpg,4.8,8 ,"$7.95
reg $8.95",Out of stock at,Clover Valley,24.0 each,17711201,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Clover Valley', 'Unit Size': '24.0 each', 'SKU': '17711201'}"
100,https://www.dollargeneral.com/p/ore-ida-frozen-extra-crispy-tater-tots-oz/13120012617,"Ore-Ida Frozen Extra Crispy Tater Tots, 28 Oz",https://dggo.dollargeneral.com/images/27/77/27778201_0.jpg,0.0,Number of Reviews is not available,$6.25,3 in stock at,Brand Description not available,28.0 ounce,27778201,[],"{'Available': 'In Store', 'Unit Size': '28.0 ounce', 'SKU': '27778201'}"
101,https://www.dollargeneral.com/p/rolo-unwrapped-pouch-oz/34000470679,Rolo Unwrapped Pouch 7.6 Oz,https://dggo.dollargeneral.com/images/24/32/24325601_0.jpg,0.0,Number of Reviews is not available,$4.25,5 in stock at,Rolo,7.6 ounce,24325601,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Rolo', 'Unit Size': '7.6 ounce', 'SKU': '24325601'}"
102,https://www.dollargeneral.com/p/pillsbury-cinnamon-rolls-with-cream-cheese-icing-ct-oz/18000005123,"Pillsbury Cinnamon Rolls With Cream Cheese Icing, 8 Ct, 12.4 Oz",https://dggo.dollargeneral.com/images/17/21/17215801_0.jpg,4.7,299 ,$4.00,11 in stock at,Pillsbury,12.4 ounce,17215801,[],"{'Available': 'In Store', 'Brand Description': 'Pillsbury', 'Unit Size': '12.4 ounce', 'SKU': '17215801'}"
103,https://www.dollargeneral.com/p/smucker-s-strawberry-fruit-spread-squeeze-oz/51500057223,"Smucker'S Strawberry Fruit Spread Squeeze, 20 Oz",https://dggo.dollargeneral.com/images/05/93/05933501_0.jpg,4.5,197 ,$3.50,11 in stock at,Smucker's,20.0 ounce,05933501,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': ""Smucker's"", 'Unit Size': '20.0 ounce', 'SKU': '05933501'}"
104,https://www.dollargeneral.com/p/-party-plastic-light-pink-tablecloth-x-/11179339037,"321 Party! Plastic Light Pink Tablecloth, 54"" X 108""",https://dggo.dollargeneral.com/images/25/96/25964801_0.jpg,0.0,Number of Reviews is not available,$1.00,20 in stock at,321 Party!,1.0 each,25964801,"['Plastic Tablecover measures 54 by 108 inches', 'Protects']","{'Available': 'In Store, DG Pickup', 'Brand Description': '321 Party!', 'Unit Size': '1.0 each', 'SKU': '25964801'}"
105,https://www.dollargeneral.com/p/dunkin-donuts-original-coffee---oz/881334000467,Dunkin Donuts Original Coffee - 12oz,https://dggo.dollargeneral.com/images/10/34/10347501_0.jpg,4.8,83 ,$9.95,Out of stock at,Dunkin Donuts,12.0 ounce,10347501,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Dunkin Donuts', 'Unit Size': '12.0 ounce', 'SKU': '10347501'}"
106,https://www.dollargeneral.com/p/clover-valley-buttermilk-complete-pancake-mix-oz/76924568759,"Clover Valley Buttermilk Complete Pancake Mix, 32 Oz",https://dggo.dollargeneral.com/images/12/47/12471201_0.jpg,4.2,9 ,$2.00,5 in stock at,Clover Valley,32.0 ounce,12471201,"['Complete pancake mix', 'Just add water', 'Great tasting']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Clover Valley', 'Unit Size': '32.0 ounce', 'SKU': '12471201'}"
107,https://www.dollargeneral.com/p/clover-valley-yellow-cling-peach-slices-oz-/6923917200100,"Clover Valley Yellow Cling Peach Slices, 29 Oz.",https://dggo.dollargeneral.com/images/00/85/00856106_0.jpg,3.7,3 ,$3.00,7 in stock at,Clover Valley,29.0 ounce,00856106,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Clover Valley', 'Unit Size': '29.0 ounce', 'SKU': '00856106'}"
